company_name,company_address,company_ltd,company_lng,company_verified,company_coordinates
Butti Bauunternehmung Ag,"Eichenstrasse 8 8808 Pfäffikon, Zurich",,,,
buzzamite gmbh,"Cäcilienstrasse 3, P.O. Box: 8032, Zurich",,,,
BVK Personalvorsorge des Kantons Zürich,"Stampfenbachstrasse 63, P.O. Box: 8090, Zurich",,,,
BVS Treuhand AG,"Hönggerstrasse 117, P.O. Box: 8037, Zurich",,,,
BVS Verwaltungen AG,"Hönggerstrasse 117, P.O. Box: 8037, Zurich",,,,
Bvs Verpackungs-Systeme Ag,"Rutistr. 22 8952 Schlieren, Zurich",,,,"47 24m 1.23372s N, 8 27m 6.57828s E"
BW AG,"P.O. Box: 8000, Zurich",,,,
Bytics Holding Gmbh,"Seestrasse 60a 8610 Uster, Zurich",,,,"47 20m 55.559s N, 8 42m 59.2517s E"
Cable & Wireless Switzerland AG,"Hohlstrasse 534, P.O. Box: 8048, Zurich",,,,
Cablecom Holdings Ag,"Zollstr. 42 8005 Zurich, Zurich",,,,"47 22m 50.4916s N, 8 32m 5.60328s E"
Cablecom Gmbh,"Zollstr. 42 8005 Zurich, Zurich",,,,"47 22m 50.4916s N, 8 32m 5.60328s E"
Cac Computer Aided Communications Ag,"Buhlstr. 1 8702 Zollikon, Zurich",,,,"47 20m 51.6624s N, 8 36m 20.2673s E"
Cadalbert Andrea,"In der Ey 39, P.O. Box: 8047, Zurich",,,,
Cadfem International Ag,"Wittenwilerstrasse 25 8355 Aadorf, Zurich",,,,"47 29m 41.0309s N, 8 54m 2.33208s E"
Cad-Fem Ag,"Wittenwilerstrasse 25 8355 Aadorf, Zurich",,,,"47 29m 41.0309s N, 8 54m 2.33208s E"
Cafeteria ewz,"Tramstrasse 35, P.O. Box: 8050, Zurich",,,,
Caflisch Reto,"Rennweg 10, P.O. Box: 8001, Zurich",,,,
Cafe Nannini GmbH,"Ohmstrasse 11, P.O. Box: 8050, Zurich",,,,
Cafetier-Treuhand,"Max-Högger-Strasse 6, P.O. Box: 8048, Zurich",,,,
Cafe-Konditorei Muller Ag,"Bahnhofstr. 11 8752 Nafels, Zurich",,,,
Cafe Schober,"Napfg. 4 8001 Zurich, Zurich",,,,
Cafe Promenade Ag,"Promenadenstrasse 2 8500 Frauenfeld, Zurich",,,,
Cafeteria Gorwiden Gmbh,"Gorwiden 2 8057 Zurich, Zurich",,,,"47 24m 14.3842s N, 8 33m 3.06115s E"
Cagol Fashion Company AG,"Binzstrasse 23, P.O. Box: 8045, Zurich",,,,
Cagienard Mark,"Dreikönigstrasse 7, P.O. Box: 8002, Zurich",,,,
CAL Gebrüder Calendo AG,"Bederstrasse 119, P.O. Box: 8002, Zurich",,,,
Calleri Michele,"Bahnhaldenstrasse 17, P.O. Box: 8052, Zurich",,,,
Calatrava Valls SA,"Parkring 11, P.O. Box: 8002, Zurich",,,,
CALM Finance AG,"Usteristrasse 9, P.O. Box: 8001, Zurich",,,,
Calatrava Valls Ag,"Parkring 11 8002 Zurich, Zurich",,,,"47 21m 58.6726s N, 8 31m 52.8546s E"
Calc Ag,"Schaffhauserstr. 210 8057 Zurich, Zurich",,,,"47 24m 4.18446s N, 8 32m 42.8995s E"
Calison Ag,"In Der Luberzen 25 8902 Urdorf, Zurich",,,,"47 23m 39.4575s N, 8 25m 25.7938s E"
Calltrade Carrier Services Ag,"Josefstrasse 225 8005 Zurich, Zurich",,,,"47 23m 16.4274s N, 8 31m 12.8208s E"
Cameron-Klein,"Im Struppen 1, P.O. Box: 8048, Zurich",,,,
Camenzind Matthias,"Beethovenstrasse 9, P.O. Box: 8002, Zurich",,,,
Camera Store M+U. Schwarzenbach,"Hottingerstrasse 37, P.O. Box: 8032, Zurich",,,,
C&A Mode,"Kalanderplatz 1, P.O. Box: 8045, Zurich",,,,
C&A Mode,"Gerbergasse 2, P.O. Box: 8001, Zurich",,,,
C&A Mode,"Nansenstrasse 5-7 /Ohmstr, P.O. Box: 8050, Zurich",,,,
Camenzind Evolution AG,"Samariterstrasse 5, P.O. Box: 8032, Zurich",,,,
Camares Ag,"Industriestr. 33 8570 Weinfelden, Zurich",,,,
Cantienica Ltd,"Seefeldstrasse 215, P.O. Box: 8008, Zurich",,,,
Cantaluppi und Hug,"Freudenbergstrasse 142, P.O. Box: 8044, Zurich",,,,
Candinas Reto,"Kappelistrasse 7, P.O. Box: 8002, Zurich",,,,
Cannova Angelo,"Schaffhauserstrasse 470, P.O. Box: 8052, Zurich",,,,
Canu GmbH,"Dufourstrasse 125, P.O. Box: 8008, Zurich",,,,
Candis,"Mühlebachstrasse 43, P.O. Box: 8008, Zurich",,,,
Candis-Verlag GmbH,"Mühlebachstrasse 43, P.O. Box: 8008, Zurich",,,,
Canard Aviation Holding Ag,"Sagenrainstrasse 4 8636 Wald, Zurich",,,,"47 16m 40.7494s N, 8 55m 1.15039s E"
Candulor Ag,"Punten 4 8602 WangenBruttisellen, Zurich",,,,
Capitalis AG,"Höschgasse 30, P.O. Box: 8008, Zurich",,,,
Capaul Regula (-Ammann),"Franklinstrasse 1, P.O. Box: 8050, Zurich",,,,
Capitol Blumenhaus Gian-Paul Müller,"Bleicherweg 8, P.O. Box: 8002, Zurich",,,,
Capri Pizzeria,"Dufourstrasse 80, P.O. Box: 8008, Zurich",,,,
CAP Rechtsschutz-VersicherungsGesellschaft AG,"Baslerstrasse 52, P.O. Box: 8004, Zurich",,,,
Capella-Weine,"Meisenweg 4, P.O. Box: 8038, Zurich",,,,
Capgemini Suisse Sa,"World Trade Center Leutschenbachstrasse 95 8050 Zurich, Zurich",,,,
Caravita Bethanien,"Restelbergstrasse 7, P.O. Box: 8044, Zurich",,,,
Carmen-Apotheke D. Luks - Steigrad,"Asylstrasse 58, P.O. Box: 8032, Zurich",,,,
Cartier Zürich,"Bahnhofstrasse 47, P.O. Box: 8001, Zurich",,,,
Carbura Schweizerische Pflichtlagerorganisation für flüssige Treib- und Brennstoffe,"Zentralstrasse 37, P.O. Box: 8003, Zurich",,,,
Cargo BM AG,"Weststrasse 117, P.O. Box: 8003, Zurich",,,,
carXpert Stadthalle-Garage GmbH,"Morgartenstrasse 5, P.O. Box: 8004, Zurich",,,,
Carat Switzerland AG,"Kanzleistrasse 57, P.O. Box: 8004, Zurich",,,,
Cartier Paul Teppich-Galerie AG,"Allmendstrasse 91, P.O. Box: 8041, Zurich",,,,
Carl Brauch,"Industriestrasse 19 8604 Volketswil, Zurich",,,,"47 22m 50.7943s N, 8 40m 38.3203s E"
Careal Holding Ag,"Utoquai 49 8008 Zurich, Zurich",,,,"47 21m 43.4866s N, 8 32m 52.3415s E"
Carrosserie Tãœscher Ag,"Rietstr. 10 8108 Dallikon, Zurich",,,,"47 26m 54.4535s N, 8 25m 57.3633s E"
Cargonautic Ag,"Scheuchzerstrasse 64 8006 Zurich, Zurich",,,,"47 23m 10.9514s N, 8 32m 44.1541s E"
Carl Sigerist & Cie,"Ebnatstrasse 162 8200 Schaffhausen, Zurich",,,,
Carnavi-Holding Ag,"Schwerzistr. 34 8807 Freienbach, Zurich",,,,
"Carrosseriewerk Hanni, Inh. A. Strebel Ag","Tulpenstr. 1 8051 Zurich, Zurich",,,,"47 24m 20.1078s N, 8 34m 5.93904s E"
Caritas Zãœrich,"Beckenhofstr. 16 8006 Zurich, Zurich",,,,"47 23m 0.7314s N, 8 32m 31.3451s E"
Carl Troendle Sohn Ag,"Zwirnerstr. 72 8002 Zurich, Zurich",,,,"47 20m 17.738s N, 8 30m 58.368s E"
Carit Ag,"Zollikerstrasse 228 8008 Zurich, Zurich",,,,"47 21m 35.3405s N, 8 33m 26.8384s E"
Carl Zeiss Vision Swiss Ag,"Feldbachstr. 81 8714 Feldbach, Zurich",,,,"47 14m 27.5255s N, 8 47m 10.1184s E"
Carena Schweiz,"Schulstrasse 3 8355 Aadorf, Zurich",,,,
Carl Zeiss Ag,"Feldbachstr. 81 8714 Feldbach, Zurich",,,,"47 14m 27.5255s N, 8 47m 10.1184s E"
Carl Sigerist Ag,"Ebnatstr. 162 8207 Schaffhausen, Zurich",,,,
Carna-Pfister Ag,"Neugutstrasse 58 8600duebendorf, Zurich",,,,
Carletto Ag,"Einsiedlerstrasse 31a 8820 Wädenswil, Zurich",,,,"47 13m 8.00004s N, 8 41m 16.571s E"
Carrefour Schweiz Ag,"Industriestr. 28 8305 Dietlikon, Zurich",,,,"47 24m 47.6611s N, 8 37m 5.61324s E"
"Carbura, Schweizerische Zentralstelle Fãœr Die Einfuhr Flãœssiger Treib- Und Brennstoffe","Zentralstrasse 37 8001 Zurich, Zurich",,,,"47 22m 17.4419s N, 8 31m 10.3077s E"
"Carlton Zãœrich Ag, Restaurants & Bar","Bahnhofstrasse 41 8001 Zurich, Zurich",,,,"47 22m 17.251s N, 8 32m 16.0847s E"
Castiglione Monica,"Seefeldstrasse 214, P.O. Box: 8008, Zurich",,,,
C.A.S.L.I. Comitato Associativo Scolastico per la Lingua Italiana,"Erismannstrasse 6, P.O. Box: 8004, Zurich",,,,
Casetti Susanne,"Zähringerstrasse 51, P.O. Box: 8001, Zurich",,,,
Caseri Walter,"Winzerstrasse 14, P.O. Box: 8049, Zurich",,,,
Casa da Nico,"Kyburgstrasse 28, P.O. Box: 8037, Zurich",,,,
"Caspar, Poltéra Werbeagentur","Kanzleistrasse 127, P.O. Box: 8004, Zurich",,,,
Casino Zãœrichsee Ag,"Seedammstr. 3 8808 Pfaffikon, Zurich",,,,
Cat Finance Ag,"Albisriederstr. 164 8003 Zurich, Zurich",,,,"47 22m 39.3683s N, 8 30m 2.66422s E"
Catapult Ag,"Gutstr. 73 8055 Zurich, Zurich",,,,"47 22m 15.7894s N, 8 30m 25.9538s E"
Caviezel Curdin,"Tödistrasse 49, P.O. Box: 8002, Zurich",,,,
Cavegn Markus,"Heinrichstrasse 267, P.O. Box: 8005, Zurich",,,,
Cayla Consulting Group Switzerland AG,"Limmatquai 72, P.O. Box: 8001, Zurich",,,,
Cba Computer Brainware Advisors Holding Ag,"Beethovenstrasse 47 8002 Zurich, Zurich",,,,"47 22m 6.4344s N, 8 32m 5.70804s E"
cbs Corporate Business Solutions (Schweiz) AG,"Jungholzstrasse 6, P.O. Box: 8050, Zurich",,,,
Cbs Cybernetic Business Support Geroldswil Ag,"Dorfstr. 81 8954 Geroldswil, Zurich",,,,"47 25m 24.2994s N, 8 24m 42.4077s E"
Ccd Holding Ag,"Curt Christian Dold Seestrasse 79 8806 Bäch, Zurich",,,,
Cci Ag,"Im Link 11 8404 Winterthur, Zurich",,,,"47 30m 13.3056s N, 8 45m 30.4513s E"
CCV Creative Curriculum Vitae,"P.O. Box: 8008, Zurich",,,,
Ccv-Jeronimo (Opfikon-Zurich) Ag,"EuropaStr. 13 8152 Glattbrugg, Zurich",,,,"47 25m 55.6034s N, 8 33m 40.0644s E"
CDL Principal Investors,"Limmatquai 1, P.O. Box: 8001, Zurich",,,,
CDM Trust & Board Services Ltd.,"Dreikönigstrasse 12, P.O. Box: 8002, Zurich",,,,
Cdm Restaurant Schloss Laufen Ag,"Schloss Laufen 8447 LaufenUhwiesen, Zurich",,,,
Cds Ag Fãœr Sicherheit,"Zurcherstr. 14 8104 Weiningen, Zurich",,,,"47 25m 7.7511s N, 8 26m 7.88044s E"
Cds Communications Ag In Liquidation,"Management Services Mallien Am Schanzengraben 25 8002 Zurich, Zurich",,,,
Cede Royal DOner Gmbh,"St. GallerStrasse 188 8404 Winterthur, Zurich",,,,"47 29m 56.4169s N, 8 45m 32.3222s E"
C. Ehrensperger Ag,"Weierstrasse 11 8712 Stäfa, Zurich",,,,"47 14m 14.7889s N, 8 44m 10.092s E"
Cell Premium Lounge,"Witikonerstrasse 3 /Klusplatz, P.O. Box: 8032, Zurich",,,,
Celestica AG,"Thurgauerstrasse 40, P.O. Box: 8050, Zurich",,,,
"Cellere Ag Zãœrich, Bauunternehmung","Eggbuhlstr. 36 8050 Zurich, Zurich",,,,"47 25m 0.17292s N, 8 32m 32.0039s E"
"Cellere Ag Frauenfeld, Bauunternehmung","Zurcherstr. 353 Pf 174 8500 Frauenfeld, Zurich",,,,
Celestrius Ag,"Eth Zurich Communication Technology Laboratory 8092 Zurich, Zurich",,,,
Cementia Trading Ag,"Nuschelerstr. 45 8001 Zurich, Zurich",,,,"47 22m 24.6979s N, 8 32m 3.28272s E"
Centerspect Ag,"Kalkbreitestr. 51 8003 Zurich, Zurich",,,,"47 22m 22.9703s N, 8 31m 7.82616s E"
Centrapriv Zãœrich Ag,"Stauffacherquai 44 8004 Zurich, Zurich",,,,"47 22m 13.3068s N, 8 31m 46.4268s E"
Cenit Schweiz Ag,"Hungerbuelstr. 22 8500 Frauenfeld, Zurich",,,,
Cerletti Maria,"Olgastrasse 6, P.O. Box: 8001, Zurich",,,,
Cercifi Gmbh,"Zurcherstr. 75 8320 Fehraltorf, Zurich",,,,"47 23m 13.9684s N, 8 44m 16.8432s E"
Cerestar (Schweiz) Ag,"Blattmann Schweiz Ag Seestrasse 201 8820 Wädenswil, Zurich",,,,
Cewe Color Fotoservice Ag,"Hochbordstrasse 9 8600 Dubendorf, Zurich",,,,"47 24m 3.2292s N, 8 36m 6.57684s E"
CfBS Center for Business Studies,"Riedtlistrasse 19, P.O. Box: 8006, Zurich",,,,
Cgs Management Ag,"Schutzenstr. 18 8808 Pfaffikon, Zurich",,,,"47 24m 56.6759s N, 8 42m 57.1734s E"
CGZ Consulting Gruppe Zürich AG,"Löwenstrasse 2, P.O. Box: 8001, Zurich",,,,
Cgz Consulting Gruppe Zãœrich Ag,"Loewenstrasse 2 8001 Zurich, Zurich",,,,"47 22m 23.2248s N, 8 32m 5.12628s E"
Chanson Lohrer Rusch,"Bodmerstrasse 10, P.O. Box: 8002, Zurich",,,,
Champion Raymond,"Birmensdorferstrasse 55, P.O. Box: 8004, Zurich",,,,
Chanel SA Genève,"Bahnhofstrasse 39, P.O. Box: 8001, Zurich",,,,
CHAMP Cargosystems (Switzerland) AG,"Hallwylstrasse 71, P.O. Box: 8004, Zurich",,,,
Change Factory Unternehmensberatung AG,"Löwenstrasse 61, P.O. Box: 8001, Zurich",,,,
Charles Vögele Mode AG,"Baslerstrasse 50, P.O. Box: 8048, Zurich",,,,
Charles Vögele Mode AG,"Hofwiesenstrasse 350, P.O. Box: 8050, Zurich",,,,
Charles Vögele Mode AG,"Sihlstrasse 3, P.O. Box: 8001, Zurich",,,,
Chambre France-Suisse pour le commerce et l'industrie,"Rennweg 42, P.O. Box: 8001, Zurich",,,,
Charpilloz Andrea Bruno (-Frei),"Universitätstrasse 120, P.O. Box: 8006, Zurich",,,,
Chassé Eveline,"Klosbachstrasse 123 /b. Römerhof, P.O. Box: 8032, Zurich",,,,
Chämifäger Diem,"Bremgartenstrasse 71, P.O. Box: 8003, Zurich",,,,
Champignonkulturen AG,"Aargauerstrasse 1, P.O. Box: 8048, Zurich",,,,
Chartis Europe S.A. - Switzerland,"Gutenbergstrasse 1, P.O. Box: 8002, Zurich",,,,
Chanson Georges,"Bodmerstrasse 10, P.O. Box: 8002, Zurich",,,,
Chäs Vreneli AG,"Münsterhof 7, P.O. Box: 8001, Zurich",,,,
Chäslädeli Marchi,"Buchzelgstrasse 36, P.O. Box: 8053, Zurich",,,,
Chatelain Alex,"P.O. Box: 8048, Zurich",,,,
Charles Fãœglister Ag,"Hagackerstr. 9 8953 Dietikon, Zurich",,,,"47 25m 6.19896s N, 8 23m 53.5186s E"
Charles VOgele Holding Ag,"Gwattstrasse 15 8808 Pfäffikon, Zurich",,,,
Chance Ag,"Flughofstrasse 50 8152 Glattbrugg, Zurich",,,,"47 26m 15.0999s N, 8 33m 44.5848s E"
Charmilles Technologies Maschinenbau Ag,"Ebnatstrasse 91 8200 Schaffhausen, Zurich",,,,
Chas Vreneli Ag,"Munsterhof 7 8001 Zurich, Zurich",,,,"47 22m 12.0801s N, 8 32m 24.866s E"
Charles Hasler Ag,"Althardstr. 238 8105 Regensdorf, Zurich",,,,"47 26m 13.0092s N, 8 28m 29.1259s E"
Charles Muller Sa,"Industriestr. 26 Pf 2 8604 Volketswil, Zurich",,,,
Charles VOgele Mode Ag,"Gwattstr. 15 8808 Pfaffikon, Zurich",,,,
Charles VOgele Trading Ag,"Gwattstrasse 15 8808 Pfäffikon, Zurich",,,,
Chemello AG,"Bändlistrasse 29, P.O. Box: 8064, Zurich",,,,
Chemierestaurant Hönggerberg HCI,"Wolfgang-Pauli-Strasse 10, P.O. Box: 8049, Zurich",,,,
Chefinvest AG,"Limmatquai 1, P.O. Box: 8001, Zurich",,,,
Check-up Praxis,"Birmensdorferstrasse 191, P.O. Box: 8003, Zurich",,,,
Chemolio Holding AG,"Seehofstrasse 6, P.O. Box: 8008, Zurich",,,,
Chemolio Management AG,"Seehofstrasse 6, P.O. Box: 8008, Zurich",,,,
Check Point Software,"Otto-Schütz-Weg 9, P.O. Box: 8050, Zurich",,,,
Chen Lukas,"Schneckenmannstrasse 9 /Ecke Bergstr, P.O. Box: 8044, Zurich",,,,
Chevrolet Europe Gmbh,"Stelzenstrasse 4 8152 Glattbrugg, Zurich",,,,"47 25m 31.0476s N, 8 33m 33.7698s E"
Chemtura Europe Gmbh,"Bahnhofplatz 65 8501 Frauenfeld, Zurich",,,,
Check-In Data Ag,"Rainstr. 1 8143 Stallikon, Zurich",,,,"47 20m 54.416s N, 8 28m 37.3119s E"
CHIROPRAKTIK OERLIKON,"Franklinstrasse 1, P.O. Box: 8050, Zurich",,,,
Chiropraktik und Akupunktur,"Bodmerstrasse 6, P.O. Box: 8002, Zurich",,,,
Chiové Umbauunternehmung,"Seestrasse 408, P.O. Box: 8038, Zurich",,,,
Chiarini's Erben AG Zürich,"Riedenhaldenstrasse 29, P.O. Box: 8046, Zurich",,,,
China Kwang Chow,"Schaffhauserstrasse 210, P.O. Box: 8057, Zurich",,,,
Children International Schweiz,"Gemeindestr. 26 8032 Zurich, Zurich",,,,"47 22m 7.94478s N, 8 33m 12.2404s E"
Chiquita Fruit Bar Gmbh,"Härdlistrasse 17 8957 Spreitenbach, Zurich",,,,
Choice,"Kalanderplatz 1, P.O. Box: 8045, Zurich",,,,
Chocoladefabriken Lindt & Sprãœngli Ag,"Seestr. 204 8802 Kilchberg, Zurich",,,,"47 19m 3.71856s N, 8 33m 9.55037s E"
Christen Peter (-Tonossi),"Limmattalstrasse 177, P.O. Box: 8049, Zurich",,,,
Christen Hans,"In der Sommerau 25, P.O. Box: 8053, Zurich",,,,
Christen Daniel,"Toblerstrasse 51, P.O. Box: 8044, Zurich",,,,
Chronos-Verlag,"Eisengasse 9, P.O. Box: 8008, Zurich",,,,
Christen Peter,"Limmattalstrasse 177, P.O. Box: 8049, Zurich",,,,
Chriesiweg,"Eugen-Huber-Strasse 150, P.O. Box: 8048, Zurich",,,,
Christian Achermann Ag,"Mettlenstr. 26 8409 Winterthur, Zurich",,,,"47 30m 19.8274s N, 8 46m 21.2948s E"
"Christian Rãœedi Ag, Transporte","Motorenstrasse 106 8620 Wetzikon, Zurich",,,,"47 19m 59.855s N, 8 47m 23.4983s E"
Chr. Mãœller & Co Ag,"Schwamendingenstr. 34 8050 Zurich, Zurich",,,,"47 24m 26.1218s N, 8 32m 56.4063s E"
Chuchi Mãœller,"Lengwilerstr. 4 8280 Kreuzlingen, Zurich",,,,
Ciat (Schweiz) Ag,"Heimstrasse 25 8953dietikon, Zurich",,,,
Cicvara Muzar S.,"Stockerstrasse 48, P.O. Box: 8002, Zurich",,,,
CICA,"Staubstrasse 1, P.O. Box: 8038, Zurich",,,,
Cigelski Ag,"Im Gruet 8254basadingen Tg, Zurich",,,,
ciné mask ag,"Beatengasse 11/9, P.O. Box: 8001, Zurich",,,,
Cinecom Ag,"Neugasse 10 8001 Zurich, Zurich",,,,"47 22m 52.9208s N, 8 31m 55.07s E"
Ci Programm Ag,"Reinhardstr. 19 8008 Zurich, Zurich",,,,"47 21m 47.8507s N, 8 33m 6.34194s E"
"Ciruolo Renovationen, Umbau & Reinigungen","Gasometerstrasse 23, P.O. Box: 8005, Zurich",,,,
Cirrus Holding Ag,"Blumentalstrasse 41 8707 Uetikon Am See, Zurich",,,,"47 15m 45.6124s N, 8 41m 2.7714s E"
Circon Circle Consulting Ag,"Industriestrasse 54 8152 Glattbrugg, Zurich",,,,"47 25m 55.4518s N, 8 33m 12.7545s E"
Cirrus Ag,"Stampfenbachstrasse 42 8006 Zurich, Zurich",,,,"47 22m 48.5744s N, 8 32m 35.3797s E"
Circus Conelli,"Dorfstrasse 55 8802 Kilchberg, Zurich",,,,"47 19m 18.3418s N, 8 32m 49.0139s E"
City-Apotheke z. Sihlporte,"Löwenstrasse 1, P.O. Box: 8001, Zurich",,,,
Citation SA,"Löwenstrasse 29, P.O. Box: 8001, Zurich",,,,
City Wohnform AG,"Sternenstrasse 28, P.O. Box: 8002, Zurich",,,,
City Handtherapie,"Weinbergstrasse 20, P.O. Box: 8001, Zurich",,,,
City Golf Shop,"Forchstrasse 67, P.O. Box: 8032, Zurich",,,,
"Citigroup Global Markets Limited, Zurich Branch","Bleicherweg 10, P.O. Box: 8001, Zurich",,,,
City Parking,"Gessnerallee 14, P.O. Box: 8001, Zurich",,,,
City Parkhaus AG,"Gessnerallee 14, P.O. Box: 8001, Zurich",,,,
City Parkhaus AG,"Löwenstrasse 61, P.O. Box: 8001, Zurich",,,,
City,"Bahnhofstrasse 3, P.O. Box: 8001, Zurich",,,,
Citibank (Switzerland),"Seestr. 25 Pf 3760 8002 Zurich, Zurich",,,,
Cityguide Tv Ag,"Seestrasse 25 8702 Zollikon, Zurich",,,,"47 20m 32.2742s N, 8 34m 3.90741s E"
Cititrust (Switzerland) Limited,"Reitergasse 911 8004 Zurich, Zurich",,,,"47 22m 37.6424s N, 8 32m 1.49388s E"
City-Disc Ag,"Badenerstr. 1161 18 8952 Schlieren, Zurich",,,,"47 23m 49.4797s N, 8 25m 47.5514s E"
City Night Line Cnl Ag,"Militarstr. 36 8004 Zurich, Zurich",,,,"47 22m 44.2031s N, 8 31m 44.8046s E"
Citydisc.Ch Ag,"Riedwiesenstr. 23 8305 Dietlikon, Zurich",,,,"47 24m 50.0566s N, 8 37m 34.6386s E"
Cjd Clinic & Job Dress Ag,"General WilleStr. 201 8706 Meilen, Zurich",,,,"47 16m 36.2915s N, 8 37m 14.6489s E"
Cjd Clinic&Job Dress Ag,"GeneralWilleStrasse 201 8706feldmeilen, Zurich",,,,
CK Huber Web-Works,"Zeunerstrasse 1, P.O. Box: 8037, Zurich",,,,
Claire's Switzerland GmbH,"Rüdenplatz 1, P.O. Box: 8001, Zurich",,,,
Claridge Hotel Zürich,"Steinwiesstrasse 8-10 Zürich-Zentrum, P.O. Box: 8032, Zurich",,,,
Clarins Schulungscenter,"Tessinerplatz 10, P.O. Box: 8002, Zurich",,,,
Classic Dinner,"Schönbühlstrasse 10, P.O. Box: 8032, Zurich",,,,
Classic Invest AG,"Gartenstrasse 10, P.O. Box: 8002, Zurich",,,,
Clausiusbar,"Tannenstrasse 3, P.O. Box: 8092 Eth-zentrum, Zurich",,,,
Classic Parts Switzerland,"Cäsar-Ritz-Strasse 14, P.O. Box: 8046, Zurich",,,,
Clan Informatik AG,"Langstrasse 21, P.O. Box: 8004, Zurich",,,,
Clalüna Enrico Akustic-Video-Studio,"Badenerstrasse 79, P.O. Box: 8004, Zurich",,,,
Clariden Bank,"Bahnhofstr. 32 Pf 5080 8001 Zurich, Zurich",,,,
Clariden Beteiligungen Ag,"Claridenstr. 26 8002 Zurich, Zurich",,,,"47 22m 2.24868s N, 8 32m 15.4648s E"
Claire's Holding Gmbh,"Rhypark Rheinweg 4 8200 Schaffhausen, Zurich",,,,
Clariden Immobilien Ag,"Clariden Leu Ag Bahnhofstrasse 32 8001 Zurich, Zurich",,,,
Clair Immobilien Regensdorf Ag,"Zentrum 0 8105 Regensdorf, Zurich",,,,"47 25m 52.4212s N, 8 28m 6.76776s E"
Clair Dienstleistungs Ag,"Allmendstrasse 140 8041 Zurich, Zurich",,,,"47 20m 18.7937s N, 8 31m 6.02473s E"
Classic Air Ag,"Ackerstrasse 2 8180buelach Zh, Zurich",,,,
Clair Hotels Ag,"WalterMittelholzerstr. 8 8152 Opfikon, Zurich",,,,
Clerici Aldo,"Münstergasse 18a, P.O. Box: 8001, Zurich",,,,
Clerici Partner,"Münstergasse 18a, P.O. Box: 8001, Zurich",,,,
Clear Channel Plakanda Gmbh,"Beckenhofstrasse 6 8006 Zurich, Zurich",,,,"47 22m 58.4368s N, 8 32m 30.723s E"
Clerici Ag Hoch- Und Tiefbau,"Bruggetenstr. 5 8833 Samstagern, Zurich",,,,"47 11m 22.8622s N, 8 40m 49.1976s E"
Clean-Up Gebaudeunterhalt Ag,"Ruchstuckstr. 14 8306 Bruttisellen, Zurich",,,,"47 25m 5.43756s N, 8 37m 46.6367s E"
Clima-Nova AG,"Friedaustrasse 17, P.O. Box: 8003, Zurich",,,,
Cliche & Litho Ag,"Baeulerwisenstrasse 1 8152glattbrugg Zh, Zurich",,,,
Closomat Ag,"Hardhofstr. 21 8424 Embrach, Zurich",,,,"47 31m 6.90906s N, 8 35m 40.1335s E"
Cls Group Holdings Ag,"Othmarstr. 8 8008 Zurich, Zurich",,,,"47 21m 53.0392s N, 8 32m 58.5294s E"
Club Diagonal,"General-Guisan-Quai 8 /Glärnischstr. 10, P.O. Box: 8002, Zurich",,,,
Club Dolder Zürich,"Kurhausstrasse 66, P.O. Box: 8032, Zurich",,,,
Club Mediterranee,"Schaffhauserstrasse 134 8152glattbrugg, Zurich",,,,
C-Matrix Communications AG,"Sihlamtsstrasse 5, P.O. Box: 8001, Zurich",,,,
Cm Chrãœzlinge Ag,"LengwilerStr. 4 8280 Kreuzlingen, Zurich",,,,
CMS von Erlach Henrici AG,"Dreikönigstrasse 7, P.O. Box: 8002, Zurich",,,,
CMS von Erlach Henrici Rechtsanwälte,"Dreikönigstrasse 7, P.O. Box: 8002, Zurich",,,,
Cms Von Erlach Klainguti Stettler Wille,"Dreikonigstr. 7 8022 Zurich, Zurich",,,,"47 22m 2.93052s N, 8 32m 17.5225s E"
Coca-Cola Beverages Ag,"Stationsstr. 33 8306 Bruttisellen, Zurich",,,,"47 25m 13.1639s N, 8 37m 43.5731s E"
C.O.D.-Versand AG,"Zweierstrasse 139, P.O. Box: 8003, Zurich",,,,
Codos Ag,"Hoeoerackerstrasse 12 8215 Hallau, Zurich",,,,
Cognos (Schweiz) Ag,"Pfingstweidstr. 60 8005 Zurich, Zurich",,,,"47 23m 24.6934s N, 8 30m 52.8412s E"
Coiffina Coiffure,"Seidengasse 1, P.O. Box: 8001, Zurich",,,,
Coiffina Ag,"Baulerwiesenstr. 3 8153 Rumlang, Zurich",,,,"47 26m 0.2517s N, 8 33m 19.5006s E"
COLORS & STRIPES GmbH,"Schaffhauserstrasse 77, P.O. Box: 8057, Zurich",,,,
Columberg & Pinggera AG,"Staffelstrasse 6, P.O. Box: 8045, Zurich",,,,
Colliers Csl Ag,"Siewerdtstrasse 8 8050 Zurich, Zurich",,,,"47 24m 43.3282s N, 8 32m 50.5788s E"
Collini-Flãœhmann Ag,"Ringstr. 9 8600 Dubendorf, Zurich",,,,"47 23m 59.7791s N, 8 36m 23.1556s E"
Colores' Handelsgesellschaft Fur Das Schweizerische Maler- Und Gipsergewerbe Ag,"Limmatstr. 1 8957 Spreitenbach, Zurich",,,,
Colt Telecom Ag,"Murtschenstr. 27 8048 Zurich, Zurich",,,,"47 23m 14.0381s N, 8 29m 44.0945s E"
Colgate-Palmolive Ag,"Zurcherstr. 68 Pf 161 8800 Thalwil, Zurich",,,,
