hh_ha,pers_ha,pt_dis,station_dis,lat,lng
3,5,125,6520,47.3717,8.45432
3,5,150,6520,47.372,8.45432
23,38,235,7110,47.3945,8.44912
12,27,75,5800,47.3651,8.46577
34,67,75,5775,47.3651,8.46611
57,131,125,4820,47.4147,8.59859
57,131,110,4835,47.4147,8.59892
8,22,200,2215,47.4308,8.55619
8,22,200,2190,47.4311,8.55619
8,22,205,2165,47.4313,8.5562
3,3,35,140,47.3772,8.54149
3,3,25,125,47.3775,8.54149
0,0,35,110,47.3777,8.5415
0,0,55,100,47.3779,8.5415
0,0,25,160,47.3772,8.54182
0,0,0,145,47.3775,8.54183
0,0,25,130,47.3777,8.54183
0,0,50,125,47.3779,8.54183
0,0,75,125,47.3781,8.54184
0,0,35,180,47.3772,8.54215
0,0,25,165,47.3775,8.54216
0,0,35,155,47.3777,8.54216
0,0,55,150,47.3779,8.54217
0,0,75,150,47.3781,8.54217
24,44,55,2075,47.3698,8.56484
24,44,75,2100,47.3698,8.56517
36,81,35,3270,47.3987,8.50915
36,81,25,3285,47.3989,8.50915
36,81,0,3270,47.3989,8.50948
15,37,180,2005,47.3616,8.52958
15,37,195,1980,47.3618,8.52959
43,78,220,2535,47.3983,8.52437
0,0,175,3095,47.4297,8.53462
0,0,150,3080,47.4297,8.53495
0,0,155,3060,47.4299,8.53496
0,0,165,3045,47.4301,8.53496
0,0,180,3025,47.4304,8.53497
0,0,195,3005,47.4306,8.53497
0,0,125,3065,47.4297,8.53529
0,0,130,3045,47.4299,8.53529
0,0,145,3025,47.4301,8.53529
0,0,160,3010,47.4304,8.5353
0,0,175,2990,47.4306,8.5353
0,0,195,2970,47.4308,8.53531
0,0,110,3030,47.4299,8.53562
0,0,125,3010,47.4301,8.53563
0,0,140,2990,47.4304,8.53563
0,0,160,2975,47.4306,8.53564
0,0,105,2995,47.4301,8.53596
0,0,125,2975,47.4304,8.53596
10,20,90,2980,47.4301,8.53629
52,119,150,4110,47.4147,8.53166
13,34,180,1335,47.3854,8.55424
15,38,90,2845,47.3852,8.57642
64,121,215,830,47.3856,8.53868
3,7,160,1115,47.3683,8.53733
3,7,140,1090,47.3685,8.53734
3,4,155,1160,47.3678,8.53765
3,4,150,1135,47.368,8.53766
3,4,145,1110,47.3683,8.53766
0,0,145,1180,47.3676,8.53798
3,4,130,1155,47.3678,8.53798
27,72,300,3835,47.4023,8.50392
65,125,90,5800,47.406,8.47517
65,125,110,5775,47.406,8.4755
52,100,125,5790,47.4062,8.47551
65,125,130,5755,47.406,8.47584
52,100,145,5770,47.4062,8.47584
21,68,165,5750,47.4062,8.47617
43,135,25,1270,47.3889,8.54604
43,135,35,1295,47.3891,8.54604
38,77,175,5580,47.3887,8.46789
38,77,175,5585,47.3889,8.46789
38,77,150,5555,47.3887,8.46822
38,77,150,5560,47.3889,8.46822
57,97,35,1140,47.3881,8.53642
67,137,110,1060,47.3874,8.53673
113,241,70,1105,47.3878,8.53674
113,241,55,1130,47.3881,8.53675
67,137,125,1055,47.3874,8.53706
113,241,105,1075,47.3876,8.53707
113,241,90,1100,47.3878,8.53707
113,241,75,1125,47.3881,8.53708
67,137,140,1045,47.3874,8.5374
113,241,125,1070,47.3876,8.5374
173,308,165,2545,47.3611,8.56267
53,109,155,2525,47.3613,8.56267
173,308,165,2560,47.3611,8.563
53,109,175,2545,47.3613,8.563
173,308,145,2580,47.3611,8.56333
53,109,160,2560,47.3613,8.56333
13,30,110,3050,47.3871,8.50196
0,0,90,3025,47.387,8.50229
53,124,55,2995,47.3868,8.50262
0,0,70,3000,47.387,8.50262
53,124,35,2970,47.3868,8.50295
53,124,25,2945,47.3868,8.50328
18,47,25,2915,47.3866,8.5036
18,47,35,2925,47.3868,8.50361
66,116,70,1130,47.3876,8.53475
66,116,90,1120,47.3876,8.53508
19,51,210,7210,47.3754,8.44479
19,51,205,7205,47.3756,8.44479
26,68,180,7180,47.3756,8.44512
22,50,200,8945,47.4193,8.43833
50,122,130,8505,47.3828,8.42771
50,122,145,8510,47.383,8.42771
54,87,160,8510,47.3832,8.42772
45,74,155,8480,47.3828,8.42804
45,74,165,8485,47.383,8.42804
45,74,180,8455,47.3828,8.42837
45,74,190,8460,47.383,8.42837
45,74,205,8430,47.3828,8.4287
45,74,210,8435,47.383,8.42871
11,29,200,8150,47.3892,8.43346
9,21,180,8155,47.3895,8.43346
5,15,235,6475,47.3686,8.45558
5,15,210,6450,47.3686,8.45591
5,15,205,6445,47.3688,8.45592
5,15,190,6425,47.3686,8.45624
5,15,180,6420,47.3688,8.45625
5,15,175,6415,47.369,8.45625
5,15,175,6415,47.3692,8.45625
0,0,180,6405,47.3683,8.45657
5,15,165,6400,47.3686,8.45657
5,15,155,6395,47.3688,8.45658
5,15,150,6395,47.369,8.45658
5,15,150,6390,47.3692,8.45659
0,0,160,6380,47.3683,8.4569
7,25,145,6375,47.3686,8.4569
7,25,130,6375,47.3688,8.45691
63,155,250,3265,47.3815,8.49721
63,155,255,3235,47.3812,8.49754
63,155,235,3240,47.3815,8.49754
101,173,180,2070,47.3953,8.52961
101,173,175,2090,47.3956,8.52962
30,71,150,2105,47.3958,8.52995
3,6,190,3440,47.4088,8.53386
3,6,165,3465,47.409,8.53387
55,141,160,3485,47.4092,8.5342
55,141,140,3510,47.4095,8.53421
52,115,150,1555,47.3681,8.55454
58,121,155,1570,47.3681,8.55487
186,318,35,1685,47.3752,8.51827
29,48,205,3935,47.3611,8.58584
29,48,225,3925,47.3613,8.58584
29,48,230,3910,47.3615,8.58584
29,48,235,3900,47.3617,8.58585
0,0,245,3890,47.362,8.58585
0,0,255,3875,47.3622,8.58586
57,126,190,3970,47.3608,8.58616
29,48,200,3955,47.3611,8.58617
29,48,200,3945,47.3613,8.58617
29,48,205,3935,47.3615,8.58618
29,48,210,3920,47.3617,8.58618
0,0,220,3910,47.362,8.58619
0,0,235,3900,47.3622,8.58619
31,64,175,3980,47.3611,8.5865
31,64,175,3965,47.3613,8.5865
31,64,180,3955,47.3615,8.58651
31,64,190,3945,47.3617,8.58651
0,0,200,3935,47.362,8.58652
0,0,215,3920,47.3622,8.58652
62,108,125,2720,47.3729,8.50499
62,108,130,2715,47.3731,8.50499
62,108,110,2695,47.3729,8.50532
13,33,150,3410,47.3602,8.57688
14,33,125,3430,47.3602,8.57721
23,57,100,3495,47.4035,8.56754
23,57,125,3515,47.4037,8.56754
23,57,110,3510,47.4035,8.56787
23,57,90,3525,47.4035,8.5682
101,171,55,2160,47.3603,8.5514
119,192,50,2135,47.3605,8.5514
119,192,55,2110,47.3607,8.55141
119,192,70,2090,47.3609,8.55141
119,192,25,2145,47.3605,8.55173
119,192,35,2125,47.3607,8.55174
69,144,0,2155,47.3605,8.55206
0,0,245,4220,47.3626,8.59116
0,0,265,4210,47.3628,8.59117
0,0,285,4200,47.363,8.59117
0,0,265,4240,47.3626,8.59149
0,0,280,4230,47.3628,8.5915
0,0,300,4225,47.363,8.5915
0,0,320,4215,47.3633,8.59151
3,3,300,4255,47.3628,8.59183
3,3,315,4245,47.363,8.59184
3,3,335,4235,47.3633,8.59184
3,3,335,4270,47.363,8.59217
3,3,350,4260,47.3632,8.59217
20,39,525,4370,47.3646,8.59452
60,136,75,4065,47.4048,8.57717
60,136,75,4085,47.405,8.57718
60,136,100,4085,47.4048,8.5775
60,136,100,4105,47.405,8.57751
45,92,110,4120,47.4052,8.57751
60,136,125,4120,47.405,8.57784
45,92,130,4140,47.4052,8.57784
10,27,265,1780,47.3909,8.52588
71,149,265,1785,47.3911,8.52621
66,120,325,2830,47.4035,8.54369
65,115,125,4725,47.4153,8.50981
12,25,175,4515,47.3587,8.59274
12,25,160,4505,47.359,8.59274
0,0,160,4535,47.3587,8.59307
61,122,140,430,47.3788,8.54583
61,122,125,435,47.379,8.54583
26,50,150,2460,47.3653,8.56673
21,56,210,3590,47.4097,8.53024
42,112,125,4340,47.4139,8.51707
26,59,100,4330,47.4139,8.5174
59,127,175,2710,47.4017,8.54961
59,127,150,2715,47.4017,8.54994
102,188,90,2050,47.3773,8.51302
102,188,55,2030,47.377,8.51335
102,188,75,2025,47.3773,8.51335
102,188,100,2025,47.3775,8.51336
102,188,50,2005,47.377,8.51368
102,188,100,2000,47.3775,8.51369
102,188,125,2000,47.3777,8.51369
148,325,35,1980,47.3768,8.514
132,250,150,1975,47.3779,8.51403
136,242,70,1955,47.377,8.51434
136,242,90,1950,47.3773,8.51434
136,242,110,1950,47.3775,8.51435
136,242,130,1950,47.3777,8.51435
136,242,125,1925,47.3775,8.51468
13,40,225,6100,47.3624,8.46274
13,40,250,6080,47.3624,8.46307
11,36,515,8275,47.411,8.44181
11,36,520,8285,47.4112,8.44182
48,104,70,7590,47.406,8.44834
35,68,90,7280,47.4296,8.47066
17,37,150,4210,47.4199,8.59539
17,37,175,4190,47.4201,8.59539
5,17,455,4700,47.3791,8.60245
5,17,440,4700,47.3793,8.60245
21,45,475,4725,47.3791,8.60278
21,45,460,4725,47.3793,8.60278
50,85,205,3795,47.371,8.49104
50,85,230,3790,47.3712,8.49105
107,161,175,3775,47.3707,8.49137
84,118,200,3770,47.371,8.49138
79,155,155,2825,47.4033,8.546
64,103,145,2390,47.3592,8.52523
16,42,155,2280,47.3642,8.5624
26,76,70,340,47.3772,8.54447
26,76,90,360,47.3772,8.5448
32,54,285,1350,47.3836,8.55619
43,85,275,1360,47.3838,8.5562
0,0,230,4395,47.3993,8.49094
0,0,205,4410,47.3995,8.49095
0,0,235,4375,47.3993,8.49127
0,0,210,4390,47.3995,8.49128
72,182,190,4400,47.3997,8.49128
72,182,165,4415,47.4,8.49129
72,182,145,4430,47.4002,8.49129
0,0,245,4355,47.3993,8.4916
0,0,220,4365,47.3995,8.49161
72,182,200,4380,47.3997,8.49161
72,182,160,4410,47.4002,8.49162
68,157,205,4620,47.4038,8.58841
0,0,180,4640,47.4038,8.58874
41,75,55,4045,47.411,8.56339
41,75,70,4070,47.4112,8.56339
41,75,90,4090,47.4114,8.5634
48,94,75,4055,47.411,8.56372
48,94,90,4080,47.4112,8.56373
48,94,105,4105,47.4114,8.56373
48,94,110,4090,47.4112,8.56406
40,112,175,4765,47.416,8.51049
40,112,180,4785,47.4162,8.51049
0,0,90,4625,47.3971,8.4856
0,0,155,3360,47.4009,8.51085
0,0,190,3325,47.4007,8.51117
0,0,180,3345,47.4009,8.51118
0,0,175,3365,47.4011,8.51118
0,0,205,3330,47.4009,8.51151
0,0,200,3345,47.4011,8.51151
0,0,200,3365,47.4014,8.51152
0,0,225,3350,47.4013,8.51185
0,0,225,3370,47.4016,8.51185
28,63,75,3025,47.3984,8.51345
3,4,50,3040,47.3986,8.51345
3,4,25,3060,47.3989,8.51345
62,152,165,2580,47.3948,8.51635
47,138,155,2595,47.395,8.51636
0,0,250,3930,47.4109,8.52065
52,85,130,2915,47.403,8.55262
52,85,155,2940,47.4032,8.55263
3,3,165,3000,47.3783,8.50046
81,143,160,2975,47.3781,8.50079
81,143,180,2975,47.3783,8.50079
81,143,195,2950,47.3783,8.50112
52,108,335,6785,47.4065,8.46061
15,30,25,6515,47.3706,8.45463
15,30,35,6510,47.3708,8.45463
38,102,225,7030,47.3967,8.45115
38,102,230,7040,47.3969,8.45115
0,0,230,7625,47.3997,8.44425
0,0,235,7635,47.3999,8.44425
0,0,245,7645,47.4002,8.44426
0,0,255,7650,47.4004,8.44426
0,0,270,7660,47.4006,8.44427
0,0,235,7625,47.4004,8.4446
0,0,200,7595,47.3995,8.44458
0,0,205,7605,47.3997,8.44458
0,0,210,7610,47.3999,8.44459
0,0,220,7620,47.4002,8.44459
0,0,250,7635,47.4006,8.4446
0,0,175,7570,47.3995,8.44491
0,0,180,7580,47.3997,8.44491
0,0,190,7585,47.3999,8.44492
0,0,200,7595,47.4002,8.44492
0,0,215,7605,47.4004,8.44493
0,0,230,7610,47.4006,8.44493
0,0,150,7550,47.3995,8.44524
0,0,155,7555,47.3997,8.44524
0,0,165,7565,47.3999,8.44525
0,0,180,7570,47.4002,8.44525
0,0,130,7530,47.3997,8.44558
0,0,145,7540,47.3999,8.44558
0,0,160,7550,47.4001,8.44558
0,0,110,7510,47.3997,8.44591
0,0,125,7515,47.3999,8.44591
0,0,140,7525,47.4001,8.44592
0,0,90,7485,47.3997,8.44624
0,0,105,7490,47.3999,8.44624
0,0,125,7500,47.4001,8.44625
0,0,90,7470,47.3999,8.44657
37,83,90,2980,47.4255,8.57695
10,30,75,2990,47.4255,8.57728
11,39,755,5000,47.3782,8.6064
11,39,740,5000,47.3784,8.6064
11,39,725,5000,47.3786,8.60641
40,66,50,5635,47.3948,8.61074
106,207,75,5645,47.395,8.61074
0,0,100,1075,47.3878,8.54072
0,0,130,1050,47.3876,8.54104
0,0,110,1075,47.3878,8.54105
0,0,90,1100,47.388,8.54105
0,0,125,1075,47.3878,8.54138
0,0,105,1100,47.388,8.54138
24,35,105,2700,47.3819,8.50483
24,35,125,2700,47.3821,8.50484
24,35,110,2670,47.3816,8.50516
24,35,125,2675,47.3818,8.50517
24,35,140,2680,47.3821,8.50517
24,35,130,2645,47.3816,8.50549
24,35,145,2650,47.3818,8.5055
24,35,160,2655,47.3821,8.5055
24,35,155,2620,47.3816,8.50582
92,259,55,4000,47.3885,8.4894
92,259,35,3980,47.3885,8.48974
105,186,35,2135,47.3705,8.51421
105,186,55,2110,47.3705,8.51454
174,305,70,2100,47.3707,8.51454
105,186,75,2090,47.3705,8.51487
174,305,90,2080,47.3707,8.51487
144,243,100,2065,47.3705,8.5152
0,0,200,4090,47.4119,8.51835
11,58,175,4115,47.4121,8.51836
24,74,225,1310,47.3764,8.55736
13,28,150,3235,47.4221,8.5517
13,28,155,3210,47.4223,8.5517
72,111,55,2680,47.3697,8.50691
48,95,130,3200,47.3684,8.50026
48,95,125,3195,47.3686,8.50027
18,33,110,3180,47.3684,8.50059
168,283,180,900,47.3776,8.52825
96,209,165,900,47.3778,8.52826
89,140,195,880,47.3771,8.52858
89,140,175,880,47.3774,8.52858
89,140,160,875,47.3776,8.52859
89,140,180,855,47.3771,8.52891
89,140,160,855,47.3774,8.52891
23,59,200,4120,47.4032,8.58045
77,130,220,4135,47.4034,8.58045
33,61,190,4135,47.4032,8.58078
33,61,155,4140,47.4029,8.58111
33,61,180,4155,47.4032,8.58111
66,175,75,6195,47.4131,8.47631
17,55,75,6210,47.4134,8.47631
66,175,55,6175,47.4131,8.47664
17,55,50,6190,47.4134,8.47664
66,175,35,6155,47.4131,8.47697
17,55,25,6170,47.4134,8.47697
66,175,25,6135,47.4131,8.4773
17,55,0,6150,47.4134,8.47731
67,152,125,3505,47.4093,8.53255
67,152,125,3500,47.4092,8.53288
78,129,200,805,47.3751,8.53052
42,74,0,4580,47.4029,8.49168
15,22,35,2840,47.3622,8.51073
3,3,0,2835,47.362,8.51106
3,3,25,2820,47.3622,8.51106
31,55,175,4755,47.4049,8.49105
35,66,175,4770,47.4051,8.49106
31,55,150,4735,47.4049,8.49138
3,4,200,810,47.3843,8.53435
3,4,200,830,47.3845,8.53436
3,4,225,815,47.3845,8.53469
3,4,225,840,47.3847,8.53469
3,4,250,825,47.3847,8.53502
25,57,190,3770,47.4012,8.50357
28,47,90,3835,47.4181,8.54399
28,47,75,3825,47.4181,8.54432
30,45,100,3840,47.4179,8.54465
28,47,75,3815,47.4181,8.54466
30,45,100,3830,47.4179,8.54498
0,0,105,2245,47.3617,8.52296
0,0,90,2225,47.3619,8.52297
0,0,140,2250,47.3614,8.52329
0,0,125,2230,47.3617,8.5233
0,0,110,2210,47.3619,8.5233
0,0,100,2190,47.3621,8.5233
0,0,150,2235,47.3614,8.52362
0,0,145,2215,47.3617,8.52363
0,0,130,2195,47.3619,8.52363
0,0,125,2175,47.3621,8.52364
0,0,125,2205,47.3617,8.52396
0,0,130,2180,47.3619,8.52396
0,0,145,2160,47.3621,8.52397
0,0,100,2190,47.3617,8.52429
0,0,110,2170,47.3619,8.52429
0,0,125,2145,47.3621,8.5243
33,64,75,2200,47.3753,8.51132
33,64,90,2175,47.3753,8.51165
33,64,70,2170,47.3755,8.51166
33,64,55,2170,47.3757,8.51166
33,64,105,2150,47.3753,8.51199
33,64,90,2145,47.3755,8.51199
33,64,75,2145,47.3757,8.51199
22,27,160,2140,47.3746,8.5123
22,27,160,2135,47.3748,8.51231
22,27,140,2130,47.375,8.51231
33,64,110,2125,47.3755,8.51232
33,64,100,2120,47.3757,8.51233
33,64,100,2115,47.3759,8.51233
152,291,160,2110,47.3748,8.51264
152,291,160,2105,47.375,8.51264
112,222,125,2095,47.3757,8.51266
152,291,165,2080,47.375,8.51297
112,222,155,2075,47.3753,8.51298
112,222,130,2075,47.3755,8.51298
112,222,150,2055,47.3753,8.51331
11,31,155,5055,47.4142,8.60288
0,0,410,3895,47.3812,8.59157
0,0,395,3895,47.3815,8.59157
0,0,445,3915,47.381,8.59189
0,0,430,3920,47.3812,8.5919
0,0,415,3920,47.3815,8.5919
3,4,400,3925,47.3817,8.59191
3,6,450,3945,47.3812,8.59223
3,6,435,3945,47.3815,8.59223
6,15,425,3950,47.3817,8.59224
6,15,410,3950,47.3819,8.59224
3,6,430,3970,47.3815,8.59257
6,15,425,3975,47.3817,8.59257
6,15,425,3975,47.3819,8.59258
6,15,425,3980,47.3821,8.59258
6,15,400,4000,47.3817,8.5929
6,15,400,4000,47.3819,8.59291
42,73,55,7575,47.4315,8.46573
42,73,75,7565,47.4317,8.46573
21,44,50,7550,47.4314,8.46606
21,44,75,7545,47.4317,8.46606
21,44,55,7525,47.4314,8.46639
12,29,165,4540,47.3814,8.60018
10,32,155,4545,47.3816,8.60018
24,49,200,3640,47.4014,8.50622
86,139,105,3115,47.4055,8.54936
86,139,90,3140,47.4057,8.54937
86,139,125,3120,47.4055,8.54969
8,14,55,4210,47.4132,8.51904
8,14,35,4230,47.4134,8.51905
8,14,70,4200,47.4132,8.51938
8,14,55,4225,47.4134,8.51938
6,10,130,2695,47.374,8.50501
6,10,150,2675,47.3737,8.50533
6,10,155,2670,47.374,8.50534
6,10,165,2665,47.3742,8.50534
0,0,180,2660,47.3744,8.50535
0,0,195,2655,47.3746,8.50535
6,10,180,2645,47.374,8.50567
6,10,190,2640,47.3742,8.50567
0,0,200,2635,47.3744,8.50568
0,0,215,2630,47.3746,8.50568
0,0,220,2610,47.3744,8.50601
0,0,155,685,47.3737,8.5338
0,0,175,670,47.3739,8.53381
0,0,125,690,47.3735,8.53413
0,0,150,670,47.3737,8.53413
0,0,125,675,47.3735,8.53446
16,39,125,1870,47.3945,8.54615
37,79,215,4445,47.4141,8.51443
38,89,225,4435,47.4141,8.51476
0,0,110,1305,47.3666,8.54392
0,0,105,1340,47.3664,8.54424
0,0,90,1315,47.3666,8.54425
0,0,75,1290,47.3669,8.54425
0,0,90,1345,47.3664,8.54458
0,0,70,1320,47.3666,8.54458
0,0,55,1295,47.3669,8.54459
0,0,100,1375,47.3662,8.5449
0,0,75,1350,47.3664,8.54491
0,0,55,1325,47.3666,8.54491
0,0,35,1305,47.3669,8.54492
0,0,125,1405,47.366,8.54523
0,0,100,1380,47.3662,8.54523
0,0,75,1360,47.3664,8.54524
0,0,50,1335,47.3666,8.54524
0,0,25,1310,47.3669,8.54525
0,0,75,1365,47.3664,8.54557
0,0,55,1340,47.3666,8.54557
43,78,200,2760,47.4029,8.53738
30,68,35,2830,47.365,8.50814
23,58,55,2805,47.365,8.50847
23,58,70,2795,47.3652,8.50847
125,244,300,1415,47.3857,8.52511
125,244,290,1380,47.3855,8.52544
45,83,110,1535,47.3686,8.55488
27,63,180,4100,47.3993,8.58467
27,63,160,4120,47.3993,8.585
73,111,90,1845,47.3674,8.55883
14,106,110,1830,47.3676,8.55883
70,179,130,2060,47.3602,8.53319
70,179,125,2035,47.3604,8.5332
43,86,150,2055,47.3602,8.53353
43,86,150,2030,47.3604,8.53353
14,29,150,2005,47.3607,8.53354
43,86,130,2025,47.3604,8.53386
149,276,180,1130,47.3852,8.5294
149,276,155,1145,47.3854,8.52941
149,276,155,1095,47.385,8.52973
149,276,165,1110,47.3852,8.52973
149,276,165,1130,47.3854,8.52974
149,276,145,1145,47.3857,8.52974
95,198,145,1095,47.3852,8.53007
95,198,160,1110,47.3854,8.53007
95,198,160,1130,47.3857,8.53008
95,198,140,1095,47.3854,8.5304
39,92,125,7725,47.408,8.44772
12,17,200,6220,47.3597,8.46236
12,17,200,6215,47.36,8.46237
12,17,175,6205,47.3595,8.46269
12,17,175,6200,47.3597,8.46269
12,17,175,6190,47.36,8.4627
12,17,150,6185,47.3595,8.46302
12,17,150,6175,47.3597,8.46302
0,0,130,6170,47.3593,8.46335
0,0,125,6160,47.3595,8.46335
0,0,125,6150,47.3597,8.46335
0,0,100,6135,47.3595,8.46368
0,0,245,6740,47.3691,8.45195
0,0,230,6735,47.3693,8.45195
5,10,215,6730,47.3695,8.45196
0,0,230,6715,47.3691,8.45228
0,0,210,6710,47.3693,8.45228
5,10,195,6705,47.3695,8.45229
5,10,180,6700,47.3697,8.45229
0,0,215,6690,47.3691,8.45261
0,0,195,6685,47.3693,8.45261
5,10,175,6680,47.3695,8.45262
5,10,160,6675,47.3697,8.45262
0,0,220,6670,47.3688,8.45294
0,0,200,6665,47.369,8.45294
0,0,180,6660,47.3693,8.45294
5,10,160,6655,47.3695,8.45295
5,10,140,6650,47.3697,8.45295
6,18,250,7575,47.3592,8.44382
6,18,230,7550,47.3592,8.44415
6,18,205,7525,47.3592,8.44448
0,0,160,8065,47.3937,8.43586
25,50,145,8070,47.3939,8.43586
13,35,125,8045,47.3939,8.43619
14,28,125,7700,47.4131,8.45212
11,34,425,6180,47.373,8.45864
11,34,425,6155,47.373,8.45898
11,34,450,6130,47.3733,8.45931
24,47,285,7015,47.3945,8.45044
20,53,300,6990,47.3945,8.45078
19,45,280,6995,47.3947,8.45078
20,53,315,6965,47.3945,8.45111
26,76,90,405,47.3774,8.54547
3,3,75,1175,47.3676,8.5393
3,3,70,1200,47.3674,8.53963
3,3,75,1175,47.3676,8.53963
3,3,50,1150,47.3678,8.53964
3,3,35,1225,47.3671,8.53996
3,3,55,1200,47.3674,8.53996
3,3,75,1175,47.3676,8.53997
0,0,25,1225,47.3671,8.54029
0,0,50,1200,47.3674,8.54029
15,27,250,3020,47.4051,8.54538
15,27,245,3045,47.4053,8.54538
46,118,205,3335,47.4224,8.54607
47,106,155,3680,47.3727,8.49207
47,106,165,3675,47.373,8.49208
47,106,130,3655,47.3727,8.4924
47,106,145,3650,47.373,8.49241
7,12,145,2830,47.3855,8.50424
7,12,125,2840,47.3857,8.50425
7,12,160,2805,47.3855,8.50457
7,12,140,2815,47.3857,8.50458
0,0,175,2785,47.3854,8.50491
0,0,160,2790,47.3857,8.50491
0,0,195,2760,47.3854,8.50524
0,0,180,2765,47.3857,8.50524
50,60,130,2815,47.3593,8.5153
50,60,145,2795,47.3595,8.51531
87,167,70,1310,47.3893,8.54571
87,167,90,1335,47.3896,8.54572
63,99,365,2290,47.3662,8.51544
97,186,75,3215,47.3833,8.49824
16,42,145,2280,47.364,8.56207
0,0,175,4760,47.398,8.48429
0,0,180,4770,47.3982,8.4843
0,0,200,4750,47.3982,8.48463
63,155,265,3205,47.3808,8.49786
63,155,265,3210,47.381,8.49786
44,98,260,3185,47.381,8.4982
60,137,145,935,47.3828,8.55054
63,127,90,1090,47.3873,8.54534
57,174,75,1110,47.3875,8.54535
63,127,110,1100,47.3873,8.54567
57,174,100,1120,47.3875,8.54568
62,117,175,1275,47.3784,8.55707
46,88,195,6865,47.4081,8.46064
14,40,490,7945,47.427,8.46266
22,52,255,6965,47.4298,8.47498
5,11,210,6965,47.4291,8.47529
5,11,230,6960,47.4293,8.4753
0,0,250,6950,47.4296,8.4753
0,0,270,6940,47.4298,8.47531
5,11,215,6955,47.4289,8.47562
5,11,230,6945,47.4291,8.47563
5,11,245,6935,47.4293,8.47563
0,0,265,6925,47.4296,8.47563
0,0,285,6920,47.4298,8.47564
5,11,235,6930,47.4289,8.47595
5,11,250,6920,47.4291,8.47596
5,11,265,6910,47.4293,8.47596
0,0,280,6905,47.4296,8.47596
5,11,255,6905,47.4289,8.47628
5,11,270,6895,47.4291,8.47629
5,11,285,6890,47.4293,8.47629
0,0,300,6880,47.4296,8.4763
0,0,275,6885,47.4289,8.47661
0,0,290,6875,47.4291,8.47662
0,0,305,6865,47.4293,8.47662
0,0,320,6855,47.4296,8.47663
0,0,325,6840,47.4293,8.47695
53,125,100,5055,47.4124,8.5992
58,147,145,3820,47.388,8.49171
58,147,130,3825,47.3883,8.49172
58,147,155,3805,47.3883,8.49205
0,0,305,4520,47.3625,8.59547
8,22,330,4510,47.3628,8.59547
8,22,355,4500,47.363,8.59548
8,22,380,4490,47.3632,8.59548
8,22,405,4485,47.3634,8.59548
62,117,165,1300,47.3784,8.55741
62,117,155,1300,47.3787,8.55741
41,85,145,1325,47.3784,8.55774
46,103,110,1100,47.3787,8.55476
33,75,125,1125,47.3785,8.55509
45,92,130,5930,47.414,8.48196
0,0,125,5950,47.4142,8.48196
49,113,145,5845,47.4131,8.48227
45,92,160,5865,47.4133,8.48227
45,92,175,5880,47.4135,8.48228
45,92,165,5895,47.4138,8.48228
45,92,155,5910,47.414,8.48229
0,0,150,5930,47.4142,8.48229
0,0,150,5945,47.4144,8.4823
0,0,150,5960,47.4147,8.4823
49,113,125,5830,47.4131,8.4826
45,92,140,5845,47.4133,8.4826
45,92,160,5860,47.4135,8.48261
45,92,180,5875,47.4138,8.48261
45,92,180,5895,47.414,8.48262
0,0,175,5910,47.4142,8.48262
0,0,175,5925,47.4144,8.48263
0,0,175,5945,47.4147,8.48263
0,0,90,5790,47.4129,8.48293
0,0,105,5810,47.4131,8.48293
11,13,125,5825,47.4133,8.48294
11,13,145,5840,47.4135,8.48294
11,13,165,5860,47.4138,8.48295
11,13,190,5875,47.414,8.48295
0,0,200,5890,47.4142,8.48295
0,0,200,5910,47.4144,8.48296
0,0,55,5755,47.4126,8.48325
0,0,70,5775,47.4129,8.48326
0,0,90,5790,47.4131,8.48326
11,13,110,5805,47.4133,8.48327
11,13,130,5825,47.4135,8.48327
11,13,155,5840,47.4138,8.48328
11,13,180,5855,47.414,8.48328
0,0,205,5875,47.4142,8.48329
0,0,35,5740,47.4126,8.48359
0,0,55,5755,47.4129,8.48359
11,13,100,5790,47.4133,8.4836
11,13,125,5805,47.4135,8.4836
11,13,150,5820,47.4138,8.48361
0,0,305,3665,47.4102,8.52859
0,0,300,3660,47.4102,8.52892
26,78,275,3655,47.4102,8.52925
26,78,275,3680,47.4104,8.52926
10,22,150,3450,47.3772,8.49448
10,22,125,3450,47.3774,8.49448
10,22,100,3450,47.3777,8.49449
10,22,75,3450,47.3779,8.49449
10,22,150,3425,47.3772,8.49481
10,22,125,3425,47.3774,8.49481
10,22,100,3425,47.3777,8.49482
10,22,75,3425,47.3779,8.49482
3,8,55,3425,47.3781,8.49483
10,22,130,3400,47.3774,8.49514
10,22,110,3400,47.3777,8.49515
10,22,90,3400,47.3779,8.49515
3,5,165,3375,47.3772,8.49547
3,5,145,3375,47.3774,8.49548
3,5,180,3350,47.3772,8.4958
3,5,195,3325,47.3772,8.49613
3,5,175,3325,47.3774,8.49614
3,5,160,3325,47.3777,8.49614
3,5,195,3300,47.3774,8.49647
3,5,180,3300,47.3777,8.49647
3,5,165,3300,47.3779,8.49648
79,160,190,3275,47.3779,8.49681
15,31,180,3275,47.3781,8.49681
15,31,175,3275,47.3783,8.49682
15,31,205,3250,47.3781,8.49714
0,0,425,5925,47.4026,8.47047
0,0,430,5890,47.4024,8.4708
0,0,410,5900,47.4026,8.4708
0,0,390,5910,47.4028,8.47081
0,0,435,5855,47.4022,8.47113
